cortarNo,centerLat,centerLon,cortarName,cortarType
29170118,35.1773,127.006,충효동,sec
29170133,35.2476,126.927,태령동,sec
29170111,35.164399,126.923163,풍향동,sec
29170123,35.1509,126.9685,화암동,sec
29170135,35.2373,126.9151,효령동,sec
29140115,35.164324,126.88035,광천동,sec
29140130,35.1318,126.8539,금호동,sec
29140121,35.159,126.8729,내방동,sec
29140106,35.154674,126.88945,농성동,sec
29140117,35.1666,126.8356,덕흥동,sec
29140133,35.171306,126.864736,동천동,sec
29140131,35.1428,126.8418,마륵동,sec
29140132,35.1175,126.8534,매월동,sec
29140129,35.133399,126.83015,벽진동,sec
29140125,35.114565,126.830225,서창동,sec
29140126,35.1196,126.8337,세하동,sec
29140118,35.1546,126.863,쌍촌동,sec
29140104,35.154807,126.9011,양동,sec
29140127,35.1001,126.816,용두동,sec
29140116,35.166465,126.853775,유촌동,sec
29140120,35.14994,126.843325,치평동,sec
29140128,35.12479,126.878913,풍암동,sec
29140119,35.1467,126.8787,화정동,sec
51150340,37.728079,128.954188,강동면,sec
51150113,37.7939,128.9172,강문동,sec
51150115,37.7732,128.941225,견소동,sec
51150110,37.7693,128.8883,교동,sec
51150330,37.718329,128.880008,구정면,sec
51150106,37.753508,128.8957,금학동,sec
51150136,37.7907,128.8764,난곡동,sec
51150102,37.7493,128.8882,남문동,sec
51150130,37.7593,128.9544,남항진동,sec
51150116,37.739001,128.88095,내곡동,sec
51150121,37.743585,128.903638,노암동,sec
51150120,37.7204,128.9007,담산동,sec
51150134,37.7927,128.8526,대전동,sec
51150127,37.7645,128.9287,두산동,sec
51150103,37.751101,128.891506,명주동,sec
51150119,37.7232,128.9119,박월동,sec
51150129,37.7597,128.94215,병산동,sec
51150360,37.823517,128.848713,사천면,sec
51150108,37.7522,128.8984,성남동,sec
51150104,37.752444,128.893387,성내동,sec
51150310,37.718711,128.83205,성산면,sec
51150114,37.774472,128.927577,송정동,sec
51150124,37.7302,128.9232,신석동,sec
51150138,37.8063,128.8987,안현동,sec
51150370,37.86014,128.8369,연곡면,sec
51150350,37.612677,129.037933,옥계면,sec
51150109,37.760175,128.90295,옥천동,sec
51150320,37.672735,128.8378,왕산면,sec
51150107,37.7537,128.8908,용강동,sec
51150139,37.7275,128.935,운산동,sec
51150135,37.7892,128.8966,운정동,sec
51150123,37.7441,128.9424,월호평동,sec
51150122,37.7369,128.9134,유산동,sec
51150131,37.7671,128.8582,유천동,sec
51150105,37.7558,128.8943,임당동,sec
51150125,37.7589,128.9178,입암동,sec
51150118,37.7285,128.8939,장현동,sec
51150137,37.7984,128.8926,저동,sec
51150250,37.892631,128.827033,주문진읍,sec
51150133,37.7822,128.8698,죽헌동,sec
51150132,37.7739,128.8719,지변동,sec
51150126,37.7451,128.9247,청량동,sec
51150112,37.791883,128.915963,초당동,sec
51150111,37.7728,128.9082,포남동,sec
51150128,37.7548,128.9319,학동,sec
51150101,37.748318,128.883663,홍제동,sec
51150117,37.7374,128.8648,회산동,sec
51820250,38.378381,128.467002,간성읍,sec
51820253,38.435775,128.452989,거진읍,sec
51820340,38.467708,128.296538,수동면,sec
51820320,38.328825,128.525538,죽왕면,sec
51820330,38.257167,128.558575,토성면,sec
51820310,38.494266,128.42779,현내면,sec
51170132,37.5712,129.0614,괴란동,sec
51170113,37.4838,129.1307,구미동,sec
51170115,37.4809,129.1438,구호동,sec
51170119,37.4686,129.0872,귀운동,sec
51170108,37.4856,129.1131,나안동,sec
51170122,37.4585,129.1293,내동,sec
51170116,37.4686,129.1184,단봉동,sec
51170136,37.502,129.0155,달방동,sec
51170120,37.4699,129.1334,대구동,sec
51170128,37.5753,129.1115,대진동,sec
51170107,37.4934,129.1007,동회동,sec
51170133,37.5545,129.0673,만우동,sec
51170129,37.55805,129.104762,망상동,sec
51170123,37.5555,129.1146,묵호진동,sec
51170111,37.548425,129.107913,발한동,sec
51170110,37.536767,129.104913,부곡동,sec
51170112,37.483762,129.125004,북평동,sec
51170135,37.528,129.0467,비천동,sec
51170124,37.490651,129.068325,삼화동,sec
51170103,37.499735,129.128603,송정동,sec
51170109,37.4783,129.0751,쇄운동,sec
51170134,37.5175,129.0004,신흥동,sec
51170130,37.5804,129.0807,심곡동,sec
51170127,37.5658,129.1128,어달동,sec
51170104,37.5069,129.1204,용정동,sec
51170125,37.4827,129.007,이기동,sec
51170118,37.4778,129.0985,이도동,sec
51170126,37.4998,129.052,이로동,sec
51170117,37.4675,129.1048,지가동,sec
51170105,37.505,129.0869,지흥동,sec
51170101,37.5229,129.116225,천곡동,sec
51170131,37.5705,129.0907,초구동,sec
51170114,37.4743,129.1518,추암동,sec
51170102,37.5321,129.0991,평릉동,sec
51170121,37.4644,129.1258,호현동,sec
51170106,37.4981,129.1102,효가동,sec
51230350,37.149763,129.205182,가곡면,sec
51230107,37.4639,129.1624,갈천동,sec
51230117,37.4286,129.1472,건지동,sec
51230106,37.447935,129.1646,교동,sec
51230310,37.379307,129.225763,근덕면,sec
51230127,37.418,129.1453,근산동,sec
51230120,37.442568,129.16845,남양동,sec
51230330,37.347774,129.164038,노곡면,sec
51230105,37.446718,129.163625,당저동,sec
51230114,37.4468,129.1005,도경동,sec
51230250,37.236418,129.045212,도계읍,sec
51230113,37.4491,129.1196,등봉동,sec
51230110,37.454,129.1572,마달동,sec
51230115,37.423,129.1341,마평동,sec
51230340,37.417587,129.11247,미로면,sec
51230121,37.4263,129.1718,사직동,sec
51230119,37.4324,129.1559,성남동,sec
51230101,37.446201,129.162913,성내동,sec
51230102,37.4435,129.157,성북동,sec
51230360,37.349609,129.083175,신기면,sec
51230122,37.4222,129.1896,오분동,sec
51230116,37.4356,129.141,오사동,sec
51230109,37.4575,129.1457,우지동,sec
51230118,37.4424,129.1501,원당동,sec
51230253,37.176468,129.3357,원덕읍,sec
51230103,37.439816,129.161872,읍상동,sec
51230104,37.441441,129.162954,읍중동,sec
51230111,37.4428,129.1401,자원동,sec
51230123,37.4133,129.1767,적노동,sec
51230125,37.4399,129.1776,정상동,sec
51230126,37.4414,129.1891,정하동,sec
51230124,37.3987,129.1536,조비동,sec
51230108,37.4707,129.1576,증산동,sec
51230112,37.4497,129.1325,평전동,sec
51230320,37.349457,128.943038,하장면,sec
51210106,38.202485,128.5827,교동,sec
51210104,38.206951,128.58825,금호동,sec
51210107,38.19706,128.576288,노학동,sec
51210110,38.162792,128.604893,대포동,sec
51210111,38.1687,128.5557,도문동,sec
51210102,38.212693,128.595725,동명동,sec
51210112,38.1614,128.5039,설악동,sec
51210101,38.223693,128.588213,영랑동,sec
51210113,38.216696,128.556754,장사동,sec
51210108,38.187618,128.590788,조양동,sec
51210103,38.2059,128.5906,중앙동,sec
51210105,38.2029,128.5841,청학동,sec
51210109,38.197976,128.595513,청호동,sec
51800315,38.108499,128.034525,국토정중앙면,sec
51800320,38.202337,128.043549,동면,sec
51800330,38.208834,127.949358,방산면,sec
51800250,38.107721,127.990582,양구읍,sec
51800340,38.285086,128.13715,해안면,sec
51830350,38.14994,128.607587,강현면,sec
51830310,38.071542,128.585238,서면,sec
51830320,38.060533,128.6411,손양면,sec
51830250,38.080658,128.624,양양읍,sec
51830340,37.969226,128.759488,현남면,sec
51830330,38.019005,128.723076,현북면,sec
51750325,37.125632,128.570112,김삿갓면,sec
51750340,37.186576,128.404462,남면,sec
51750380,37.288327,128.268592,무릉도원면,sec
51750330,37.254517,128.455125,북면,sec
51750312,37.14529,128.6805,산솔면,sec
51750253,37.127074,128.8269,상동읍,sec
51750250,37.187443,128.4661,영월읍,sec
51750360,37.272183,128.268925,주천면,sec
51750355,37.236793,128.328387,한반도면,sec
51130118,37.3876,127.9249,가현동,sec
51130105,37.340224,127.955663,개운동,sec
51130116,37.3069,127.986,관설동,sec
51130360,37.170011,127.88482,귀래면,sec
51130110,37.352632,127.934412,단계동,sec
51130107,37.326083,127.960313,단구동,sec
51130106,37.3334,127.9429,명륜동,sec
51130115,37.33744,127.926475,무실동,sec
51130250,37.312583,127.817213,문막읍,sec
51130117,37.3256,127.995,반곡동,sec
51130113,37.347574,127.956963,봉산동,sec
51130350,37.207618,127.750263,부론면,sec
51130310,37.41796,128.002388,소초면,sec
51130390,37.230718,128.079475,신림면,sec
51130111,37.371415,127.940012,우산동,sec
51130103,37.3442,127.9468,원동,sec
51130104,37.346107,127.9544,인동,sec
51130108,37.34969,127.9421,일산동,sec
51130101,37.352882,127.947475,중앙동,sec
51130330,37.36214,127.84025,지정면,sec
51130112,37.3797,127.9557,태장동,sec
51130380,37.318642,127.96635,판부면,sec
51130102,37.3503,127.9531,평원동,sec
51130109,37.353499,127.944163,학성동,sec
51130114,37.34384,127.99445,행구동,sec
51130320,37.411007,127.925675,호저면,sec
51130370,37.302917,127.9211,흥업면,sec
51810330,37.955601,128.319175,기린면,sec
51810310,37.965968,128.083362,남면,sec
51810320,38.124674,128.204138,북면,sec
51810350,37.874132,128.25995,상남면,sec
51810340,38.218376,128.208513,서화면,sec
51810250,38.070392,128.172188,인제읍,sec
51770253,37.208693,128.84305,고한읍,sec
51770320,37.268808,128.740588,남면,sec
51770340,37.448883,128.670474,북평면,sec
51770256,37.227743,128.821788,사북읍,sec
51770259,37.212202,128.642071,신동읍,sec
51770370,37.470635,128.720513,여량면,sec
51770350,37.494843,128.852062,임계면,sec
51770250,37.379774,128.661652,정선읍,sec
51770360,37.34039,128.787875,화암면,sec
51780256,38.147588,127.308085,갈말읍,sec
51780320,38.237046,127.471129,근남면,sec
51780340,38.306391,127.531218,근동면,sec
51780330,38.312924,127.402956,근북면,sec
51780253,38.249552,127.421408,김화읍,sec
51780259,38.206793,127.208375,동송읍,sec
51780310,38.164655,127.415674,서면,sec
51780360,38.292599,127.649362,원남면,sec
51780350,38.315698,127.749341,원동면,sec
51780370,38.308802,127.843081,임남면,sec
51780250,38.212153,127.21303,철원읍,sec
51110122,37.880649,127.73615,교동,sec
51110117,37.88064,127.71215,근화동,sec
51110103,37.879174,127.724238,낙원동,sec
51110340,37.732201,127.599725,남면,sec
51110400,37.791845,127.646125,남산면,sec
51110390,37.848032,127.761062,동내면,sec
51110310,37.910276,127.781058,동면,sec
51110320,37.752312,127.796237,동산면,sec
51110101,37.886,127.7299,봉의동,sec
51110380,37.987293,127.886046,북산면,sec
51110119,37.915774,127.72185,사농동,sec
51110360,38.029908,127.640738,사북면,sec
51110125,37.8671,127.6935,삼천동,sec
51110350,37.898699,127.692688,서면,sec
51110124,37.858507,127.742263,석사동,sec
51110113,37.8918,127.7298,소양로1가,sec
51110114,37.8866,127.7248,소양로2가,sec
51110115,37.8818,127.7233,소양로3가,sec
51110116,37.878007,127.720325,소양로4가,sec
51110127,37.857374,127.688275,송암동,sec
51110128,37.9317,127.7263,신동,sec
51110330,37.817675,127.715975,신동면,sec
51110250,37.925666,127.746174,신북읍,sec
51110111,37.8744,127.7244,약사동,sec
51110107,37.88435,127.73283,옥천동,sec
51110121,37.8583,127.7153,온의동,sec
51110102,37.882907,127.727563,요선동,sec
51110118,37.9088,127.7392,우두동,sec
51110110,37.876907,127.7324,운교동,sec
51110108,37.879807,127.730313,조양동,sec
51110109,37.877457,127.7268,죽림동,sec
51110129,37.8906,127.7007,중도동,sec
51110104,37.882516,127.729157,중앙로1가,sec
51110105,37.879013,127.725721,중앙로2가,sec
51110106,37.875897,127.721373,중앙로3가,sec
51110126,37.8445,127.6962,칠전동,sec
51110123,37.864515,127.726137,퇴계동,sec
51110112,37.8714,127.7369,효자동,sec
51110120,37.883299,127.747288,후평동,sec
51190103,37.0919,128.9746,금천동,sec
51190106,37.0897,129.0428,동점동,sec
51190105,37.1244,128.9982,문곡동,sec
51190113,37.1466,129.0495,백산동,sec
51190115,37.270683,128.9931,상사미동,sec
51190107,37.131451,128.960443,소도동,sec
51190114,37.2684,128.9527,원동,sec
51190102,37.100471,129.008202,장성동,sec
51190110,37.221418,128.9984,적각동,sec
51190117,37.3215,128.967,조탄동,sec
51190111,37.2342,128.9553,창죽동,sec
51190104,37.117287,129.039786,철암동,sec
51190112,37.1745,129.0224,통동,sec
51190116,37.3142,128.9863,하사미동,sec
51190108,37.1115,128.901,혈동,sec
51190109,37.198026,128.9408,화전동,sec
51190101,37.170881,128.991951,황지동,sec
51760380,37.68545,128.677509,대관령면,sec
51760330,37.500942,128.458025,대화면,sec
51760310,37.342124,128.49575,미탄면,sec
51760320,37.426439,128.394264,방림면,sec
51760340,37.616174,128.379462,봉평면,sec
51760350,37.606691,128.440179,용평면,sec
51760360,37.637332,128.5531,진부면,sec
51760250,37.368903,128.39719,평창읍,sec
51720360,37.618111,127.767593,남면,sec
51720390,37.773792,128.38975,내면,sec
51720330,37.816333,128.086738,내촌면,sec
51720320,37.868687,128.018941,두촌면,sec
51720380,37.705576,127.853112,북방면,sec
51720370,37.688743,127.66365,서면,sec
51720340,37.71361,128.1861,서석면,sec
51720352,37.678074,127.934988,영귀미면,sec
51720250,37.694671,127.888817,홍천읍,sec
51720310,37.770958,127.966925,화촌면,sec
51790310,38.055292,127.7899,간동면,sec
51790340,38.070158,127.523438,사내면,sec
51790330,38.157807,127.6542,상서면,sec
51790320,38.058875,127.66775,하남면,sec
51790250,38.104274,127.707213,화천읍,sec
51730340,37.560967,128.110212,갑천면,sec
51730380,37.36024,128.1254,강림면,sec
51730360,37.536491,127.961752,공근면,sec
51730330,37.512233,128.218813,둔내면,sec
51730370,37.487076,127.850463,서원면,sec
51730320,37.412524,128.156075,안흥면,sec
51730310,37.459443,128.06235,우천면,sec
51730350,37.583754,128.150407,청일면,sec
51730250,37.492426,127.99265,횡성읍,sec
43760310,36.83669,127.874943,감물면,sec
43760250,36.811742,127.790889,괴산읍,sec
43760350,36.78992,127.785003,문광면,sec
43760410,36.872336,127.854169,불정면,sec
43760390,36.816922,127.64874,사리면,sec
43760400,36.855777,127.744843,소수면,sec
43760330,36.766443,128.000583,연풍면,sec
43760320,36.824226,127.955298,장연면,sec
43760370,36.708505,127.727986,청안면,sec
43760360,36.660461,127.737311,청천면,sec
43760340,36.787938,127.863821,칠성면,sec
43800320,37.028435,128.385451,가곡면,sec
43800360,36.937047,128.323372,단성면,sec
43800250,36.986532,128.368129,단양읍,sec
43800310,36.922293,128.352075,대강면,sec
43800253,37.0323,128.303359,매포읍,sec
43800340,37.10229,128.3588,어상천면,sec
43800330,37.078672,128.487377,영춘면,sec
43800350,36.960726,128.292962,적성면,sec
43720390,36.578034,127.663946,내북면,sec
43720330,36.435735,127.82045,마로면,sec
43720250,36.483535,127.716838,보은읍,sec
43720400,36.551956,127.732602,산외면,sec
43720350,36.395776,127.727632,삼승면,sec
43720315,36.512137,127.810308,속리산면,sec
43720360,36.479356,127.698695,수한면,sec
43720325,36.479042,127.807871,장안면,sec
43720340,36.430726,127.79595,탄부면,sec
43720370,36.445376,127.57917,회남면,sec
43720385,36.494853,127.596567,회인면,sec
43740340,36.190885,127.932113,매곡면,sec
43740350,36.148757,127.914138,상촌면,sec
43740400,36.238168,127.721288,심천면,sec
43740360,36.152574,127.750888,양강면,sec
43740390,36.122307,127.669033,양산면,sec
43740250,36.171285,127.775913,영동읍,sec
43740310,36.259583,127.829675,용산면,sec
43740370,36.020867,127.767163,용화면,sec
43740335,36.229303,127.998317,추풍령면,sec
43740380,36.099392,127.684882,학산면,sec
43740320,36.22846,127.910438,황간면,sec
43730380,36.330137,127.534465,군북면,sec
43730370,36.279727,127.527429,군서면,sec
43730310,36.283867,127.620313,동이면,sec
43730320,36.356245,127.672763,안남면,sec
43730330,36.394458,127.661863,안내면,sec
43730250,36.307425,127.574888,옥천읍,sec
43730360,36.246218,127.6194,이원면,sec
43730350,36.346174,127.79205,청산면,sec
43730340,36.327692,127.759888,청성면,sec
43770370,37.112349,127.643463,감곡면,sec
43770253,36.992126,127.598115,금왕읍,sec
43770340,36.971926,127.483302,대소면,sec
43770330,36.930159,127.562683,맹동면,sec
43770350,37.018533,127.495325,삼성면,sec
43770360,37.03457,127.606813,생극면,sec
43770310,36.923605,127.757614,소이면,sec
43770320,36.875482,127.648751,원남면,sec
43770250,36.934827,127.690495,음성읍,sec
43150121,37.1162,128.2183,강제동,sec
43150119,37.1144,128.2509,고명동,sec
43150115,37.1637,128.2325,고암동,sec
43150105,37.141907,128.215463,교동,sec
43150310,37.061592,128.168663,금성면,sec
43150104,37.1357,128.2141,남천동,sec
43150128,37.0926,128.2501,대랑동,sec
43150340,36.912005,128.164401,덕산면,sec
43150103,37.131024,128.22025,동현동,sec
43150118,37.133557,128.274413,두학동,sec
43150108,37.1351,128.2069,명동,sec
43150122,37.1111,128.1997,명지동,sec
43150114,37.1797,128.2064,모산동,sec
43150360,37.137765,128.02585,백운면,sec
43150250,37.132382,128.121438,봉양읍,sec
43150123,37.0979,128.1928,산곡동,sec
43150102,37.13634,128.202625,서부동,sec
43150380,37.184943,128.261,송학면,sec
43150330,36.933828,128.180911,수산면,sec
43150126,37.1228,128.1651,신동,sec
43150120,37.131932,128.229325,신백동,sec
43150112,37.1651,128.1906,신월동,sec
43150110,37.132007,128.2014,영천동,sec
43150124,37.1486,128.1646,왕암동,sec
43150101,37.141699,128.207713,의림동,sec
43150127,37.1151,128.2924,자작동,sec
43150116,37.149957,128.229175,장락동,sec
43150106,37.1369,128.2113,중앙로1가,sec
43150107,37.1415,128.2128,중앙로2가,sec
43150125,37.1256,128.1847,천남동,sec
43150113,37.148965,128.214438,청전동,sec
43150320,37.000558,128.168187,청풍면,sec
43150111,37.1397,128.1942,하소동,sec
43150350,36.885098,128.081859,한수면,sec
43150109,37.130757,128.2111,화산동,sec
43150117,37.1425,128.2496,흑석동,sec
43745310,36.813355,127.612906,도안면,sec
43745250,36.785375,127.581485,증평읍,sec
43750370,36.993198,127.435706,광혜원면,sec
43750253,36.913576,127.509239,덕산읍,sec
43750330,36.784331,127.437437,문백면,sec
43750340,36.883968,127.37679,백곡면,sec
43750350,36.925665,127.428508,이월면,sec
43750250,36.85513,127.441409,진천읍,sec
43750320,36.845949,127.526289,초평면,sec
43111330,36.55356,127.548807,가덕면,sec
43111120,36.624457,127.499388,금천동,sec
43111105,36.629874,127.489,남문로1가,sec
43111106,36.632715,127.488587,남문로2가,sec
43111340,36.586965,127.509625,남일면,sec
43111110,36.630315,127.485313,남주동,sec
43111310,36.622724,127.603988,낭성면,sec
43111118,36.6348,127.4969,대성동,sec
43111122,36.6514,127.5213,명암동,sec
43111350,36.517767,127.4962,문의면,sec
43111107,36.634349,127.491925,문화동,sec
43111320,36.636174,127.658375,미원면,sec
43111126,36.6027,127.5035,방서동,sec
43111102,36.635232,127.48875,북문로1가,sec
43111103,36.6389,127.4889,북문로2가,sec
43111104,36.643407,127.488137,북문로3가,sec
43111123,36.6573,127.5433,산성동,sec
43111109,36.633632,127.4842,서문동,sec
43111108,36.630032,127.492662,서운동,sec
43111111,36.6266,127.4918,석교동,sec
43111112,36.643349,127.495513,수동,sec
43111101,36.6409,127.4856,영동,sec
43111119,36.61801,127.498898,영운동,sec
43111121,36.6398,127.507,용담동,sec
43111124,36.6199,127.5273,용암동,sec
43111125,36.6336,127.5242,용정동,sec
43111129,36.60679,127.52395,운동동,sec
43111130,36.626099,127.550713,월오동,sec
43111128,36.5942,127.5102,지북동,sec
43111117,36.628774,127.498225,탑동,sec
43111127,36.5954,127.4994,평촌동,sec
43112109,36.622949,127.458,개신동,sec
43112310,36.560383,127.433663,남이면,sec
43112103,36.627659,127.47675,모충동,sec
43112105,36.603115,127.46625,미평동,sec
43112106,36.608731,127.489051,분평동,sec
43112101,36.6402,127.481111,사직동,sec
43112102,36.63359,127.458925,사창동,sec
43112104,36.611444,127.469664,산남동,sec
43112108,36.607832,127.451225,성화동,sec
43112107,36.618277,127.479925,수곡동,sec
43112111,36.595857,127.482025,장성동,sec
43112112,36.5898,127.4892,장암동,sec
43112110,36.606132,127.437588,죽림동,sec
43112320,36.486534,127.424171,현도면,sec
43114102,36.658411,127.48275,내덕동,sec
43114250,36.723935,127.535413,내수읍,sec
43114310,36.739489,127.54224,북이면,sec
43114104,36.66996,127.475263,사천동,sec
43114110,36.691751,127.473875,오동동,sec
43114253,36.742345,127.454474,오창읍,sec
43114111,36.698401,127.48685,외남동,sec
43114112,36.70616,127.4844,외평동,sec
43114113,36.714626,127.482363,외하동,sec
43114101,36.649082,127.486848,우암동,sec
43114103,36.661765,127.51425,율량동,sec
43114109,36.686776,127.465275,정북동,sec
43114107,36.679101,127.469375,정상동,sec
43114108,36.674951,127.46105,정하동,sec
43114105,36.676851,127.50445,주성동,sec
43114106,36.683843,127.487413,주중동,sec
43113113,36.628867,127.433029,가경동,sec
43113310,36.621157,127.357325,강내면,sec
43113117,36.6175,127.4193,강서동,sec
43113129,36.663,127.4177,남촌동,sec
43113130,36.668693,127.421525,내곡동,sec
43113122,36.5978,127.3773,동막동,sec
43113133,36.672168,127.450638,문암동,sec
43113114,36.6341,127.4401,복대동,sec
43113115,36.64804,127.458187,봉명동,sec
43113138,36.635,127.4172,비하동,sec
43113131,36.673401,127.42795,상신동,sec
43113125,36.6484,127.4001,서촌동,sec
43113118,36.6037,127.4254,석곡동,sec
43113139,36.6217,127.3819,석소동,sec
43113134,36.6635,127.4521,송절동,sec
43113116,36.644691,127.457838,송정동,sec
43113123,36.6139,127.389,수의동,sec
43113128,36.6732,127.407,신대동,sec
43113105,36.6543,127.4676,신봉동,sec
43113126,36.6552,127.4156,신성동,sec
43113120,36.6057,127.4022,신전동,sec
43113141,36.6556,127.386,신촌동,sec
43113250,36.609208,127.324577,오송읍,sec
43113320,36.664665,127.375613,옥산면,sec
43113136,36.6572,127.4308,외북동,sec
43113104,36.649249,127.475688,운천동,sec
43113132,36.6757,127.4398,원평동,sec
43113140,36.6459,127.3871,정봉동,sec
43113124,36.6427,127.4083,지동동,sec
43113127,36.6628,127.4095,평동,sec
43113137,36.649515,127.428525,향정동,sec
43113121,36.5949,127.3939,현암동,sec
43113135,36.6579,127.4419,화계동,sec
43113119,36.6179,127.4069,휴암동,sec
43130111,36.9327,127.8843,가주동,sec
43130105,36.9727,127.9405,교현동,sec
43130390,37.043067,127.924538,금가면,sec
43130128,36.9948,127.9187,금릉동,sec
43130360,37.048121,127.754136,노은면,sec
43130109,36.9454,127.9046,단월동,sec
43130114,36.947537,127.901062,달천동,sec
43130335,36.975149,127.820307,대소원면,sec
43130400,37.026217,127.96305,동량면,sec
43130123,36.9616,127.9979,목벌동,sec
43130119,37.0091,127.9251,목행동,sec
43130127,36.971743,127.925513,문화동,sec
43130115,36.974334,127.916323,봉방동,sec
43130410,37.076542,127.958113,산척면,sec
43130310,36.90516,127.964957,살미면,sec
43130102,36.968435,127.936325,성남동,sec
43130101,36.9714,127.9358,성내동,sec
43130103,36.9712,127.932,성서동,sec
43130430,37.109815,127.848125,소태면,sec
43130325,36.847233,127.994819,수안보면,sec
43130350,36.995794,127.736452,신니면,sec
43130122,36.974793,127.935271,안림동,sec
43130370,37.107657,127.752838,앙성면,sec
43130420,37.086532,127.915088,엄정면,sec
43130118,36.986308,127.933983,연수동,sec
43130112,36.9514,127.8841,용관동,sec
43130113,36.967518,127.884775,용두동,sec
43130106,36.964311,127.938771,용산동,sec
43130120,37.0071,127.9564,용탄동,sec
43130121,36.9913,127.9889,종민동,sec
43130250,36.975823,127.795372,주덕읍,sec
43130385,37.028983,127.856962,중앙탑면,sec
43130125,36.96821,127.932571,지현동,sec
43130108,36.9427,127.9631,직동,sec
43130124,36.97451,127.929463,충의동,sec
43130104,36.973443,127.933838,충인동,sec
43130116,36.982075,127.91926,칠금동,sec
43130110,36.928501,127.912525,풍동,sec
43130107,36.952,127.9329,호암동,sec
44250101,36.272767,127.2464,금암동,sec
44250310,36.266817,127.272788,두마면,sec
44250330,36.300467,127.242188,신도안면,sec
44250315,36.28865,127.239875,엄사면,sec
44150124,36.4352,127.071,검상동,sec
44150330,36.360318,127.141651,계룡면,sec
44150106,36.4599,127.1189,교동,sec
44150108,36.465676,127.122288,금성동,sec
44150110,36.438793,127.119389,금학동,sec
44150121,36.4834,127.1464,금흥동,sec
44150127,36.478623,127.181599,동현동,sec
44150118,36.4608,127.1728,무릉동,sec
44150101,36.4539,127.1194,반죽동,sec
44150340,36.396899,127.250238,반포면,sec
44150111,36.4359,127.0966,봉정동,sec
44150102,36.4478,127.1191,봉황동,sec
44150390,36.502158,127.025325,사곡면,sec
44150105,36.464931,127.122151,산성동,sec
44150117,36.4317,127.1781,상왕동,sec
44150125,36.454939,127.191305,석장리동,sec
44150116,36.446,127.1511,소학동,sec
44150126,36.487847,127.16724,송선동,sec
44150120,36.472264,127.132574,신관동,sec
44150115,36.4288,127.1479,신기동,sec
44150400,36.514675,126.9555,신풍면,sec
44150122,36.4835,127.1233,쌍신동,sec
44150114,36.4035,127.1151,오곡동,sec
44150109,36.457393,127.137312,옥룡동,sec
44150380,36.470954,127.04977,우성면,sec
44150107,36.458624,127.120013,웅진동,sec
44150123,36.4906,127.1135,월미동,sec
44150119,36.4662,127.1578,월송동,sec
44150250,36.552825,126.9504,유구읍,sec
44150360,36.499535,127.141238,의당면,sec
44150310,36.362008,127.063196,이인면,sec
44150370,36.608682,127.120113,정안면,sec
44150112,36.4257,127.1065,주미동,sec
44150104,36.454,127.1256,중동,sec
44150103,36.452583,127.122038,중학동,sec
44150320,36.330044,127.0302,탄천면,sec
44150113,36.4111,127.0906,태봉동,sec
44710340,36.168935,127.527663,군북면,sec
44710250,36.107265,127.490438,금산읍,sec
44710310,36.130849,127.453738,금성면,sec
44710360,36.045408,127.436675,남이면,sec
44710350,36.04285,127.504437,남일면,sec
44710380,36.16649,127.398288,복수면,sec
44710330,36.060761,127.555033,부리면,sec
44710320,36.112565,127.546113,제원면,sec
44710370,36.144299,127.370235,진산면,sec
44710390,36.194935,127.476013,추부면,sec
44230400,36.136815,127.158775,가야곡면,sec
44230250,36.1581,127.017969,강경읍,sec
44230110,36.186418,127.086463,강산동,sec
44230111,36.1891,127.1159,관촉동,sec
44230320,36.242893,127.0799,광석면,sec
44230109,36.182551,127.102775,내동,sec
44230330,36.27815,127.13025,노성면,sec
44230103,36.2092,127.0855,대교동,sec
44230108,36.2122,127.1021,덕지동,sec
44230106,36.1856,127.0669,등화동,sec
44230102,36.204185,127.08495,반월동,sec
44230380,36.205968,127.264788,벌곡면,sec
44230350,36.216101,127.128125,부적면,sec
44230104,36.199097,127.087148,부창동,sec
44230340,36.295551,127.141153,상월면,sec
44230310,36.20361,127.033537,성동면,sec
44230390,36.13854,127.232613,양촌면,sec
44230253,36.125121,127.098974,연무읍,sec
44230360,36.213472,127.200525,연산면,sec
44230410,36.167459,127.106997,은진면,sec
44230107,36.2028,127.1096,지산동,sec
44230420,36.173568,127.062725,채운면,sec
44230105,36.199255,127.087111,취암동,sec
44230101,36.20986,127.095138,화지동,sec
44270310,36.926026,126.596838,고대면,sec
44270111,36.825141,126.611468,구룡동,sec
44270107,36.876591,126.645364,대덕동,sec
44270330,36.90004,126.5042,대호지면,sec
44270350,36.8175,126.667038,면천면,sec
44270110,36.846863,126.620284,사기소동,sec
44270320,36.981918,126.590825,석문면,sec
44270390,36.932601,126.679138,송산면,sec
44270253,36.903207,126.690275,송악읍,sec
44270106,36.891446,126.653464,수청동,sec
44270360,36.84389,126.713313,순성면,sec
44270105,36.896736,126.67157,시곡동,sec
44270380,36.885265,126.773575,신평면,sec
44270109,36.860343,126.633161,용연동,sec
44270370,36.813542,126.787775,우강면,sec
44270103,36.915888,126.623658,우두동,sec
44270104,36.908929,126.653021,원당동,sec
44270101,36.894853,126.633622,읍내동,sec
44270340,36.882524,126.568213,정미면,sec
44270102,36.891245,126.61868,채운동,sec
44270250,36.809983,126.763837,합덕읍,sec
44270108,36.878685,126.612604,행정동,sec
