date,cortarNo,py,change
2015-05,48125,652.1710234889549,2.414005388196272
2015-04,48125,636.7986693000886,-3.300556885916861
2015-03,48125,658.5339571695489,-4.889781502924729
2015-02,48125,692.3903315286774,4.3792266506841315
2015-01,48125,663.3411203992085,3.731940783990284
2014-12,48125,639.4762455862456,1.3110505854608157
2014-11,48125,631.2008827179383,-4.400557188789634
2014-10,48125,660.2558175620676,-0.49860274874535815
2014-09,48125,663.5643677393106,2.7760846869529177
2014-08,48125,645.640831483774,2.185054100656658
2014-07,48125,631.8348971541279,-3.2753983220021876
2014-06,48125,653.2308080808081,-2.5184969314667183
2014-05,48125,670.1074434824435,13.155271868643181
2014-04,48125,592.2016998556999,-10.01701181631417
2014-03,48125,658.1262878787878,6.0760711398815115
2014-02,48125,620.4286044973545,-6.762260345506177
2014-01,48125,665.4264751552795,8.257370090659656
2013-12,48125,614.6708298917857,-3.8828230703605193
2013-11,48125,639.5015433523837,2.8187849368630724
2013-10,48125,621.9695591083635,4.962994266387111
2013-09,48125,592.5608005521049,-2.697265492914458
2013-08,48125,608.9867911255411,-3.5605695023006922
2013-07,48125,631.4707459207459,4.154523447453395
2013-06,48125,606.2825934193121,-1.9896909010512331
2013-05,48125,618.590634998635,2.4541856899229275
2013-04,48125,603.7729262431468,-3.7375372529052764
2013-03,48125,627.2153329687892,3.6802738410030233
2013-02,48125,604.9514625420876,-6.231730182694218
2013-01,48125,645.1558333333334,13.909311507962974
2012-12,48125,566.3767296918768,-0.783303303835059
2012-11,48125,570.8482025221156,2.287379377167853
2012-10,48125,558.082733175915,-6.977826485653182
2012-09,48125,599.945918367347,-2.598044910700803
2012-08,48125,615.9485380116959,1.3622142646111834
2012-07,48125,607.6707602339181,2.4478387973220217
2012-06,48125,593.1513708513709,4.725858298395824
2012-05,48125,566.384826526131,-1.527296233479325
2012-04,48125,575.1693665983139,-2.967182359135301
2012-03,48125,592.757564484127,-1.5475471583696443
2012-02,48125,602.0749583940087,1.1028229845143622
2012-01,48125,595.5075641025641,6.846647541829687
2011-12,48125,557.3479166666667,1.2586514770241308
2011-11,48125,550.4200466200466,0.49460706407615795
2011-10,48125,547.711029179003,-6.582183114699336
2011-09,48125,586.3025356838388,4.310365523838455
2011-08,48125,562.0750466547341,1.2082019581543868
2011-07,48125,555.3651144668394,-1.9980404280486197
2011-06,48125,566.687765114635,8.189505503502259
2011-05,48125,523.7918063099848,-4.098123454570146
2011-04,48125,546.1747206394429,10.12537781064129
2011-03,48125,495.9571821661134,7.141055374494121
2011-02,48125,462.90115440115443,-0.8047511115841455
2011-01,48125,466.6565784031342,1.177608065362734
2010-12,48125,461.22515379259096,4.68127329582626
2010-11,48125,440.59948763632434,5.372883582442145
2010-10,48125,418.1336532293016,6.873322493062939
2010-09,48125,391.24230769230775,-4.603267066827533
2010-08,48125,410.1212857744108,2.818366145063478
2010-07,48125,398.8794037008743,-1.3001919348937019
2010-06,48125,404.13392033929557,3.4788817506108405
2010-05,48125,390.5472435557219,-6.49294304942144
2010-04,48125,417.66606317439596,5.422508340616905
2010-03,48125,396.18300659753766,-1.315729252111042
2010-02,48125,401.4652016932625,4.434881374231381
2010-01,48125,384.41677379289996,-5.603863202158832
2009-12,48125,407.23782437852003,7.206816634392799
2009-11,48125,379.86187554409196,-1.0954789649901042
2009-10,48125,384.06927364789493,4.419257080749639
2009-09,48125,367.8146008555548,-11.342731789510408
2009-08,48125,414.8724727027359,7.865061549867991
2009-07,48125,384.62173640065345,3.2467528139753066
2009-06,48125,372.5267148049151,7.678865938485702
2009-05,48125,345.96084529505583,-5.803221266953429
2009-04,48125,367.2746031746032,6.294201363472962
2009-03,48125,345.5264713064713,3.417830931800081
2009-02,48125,334.1072503583373,-10.01796289314234
2009-01,48125,371.3043859649122,3.0710296264825576
2008-12,48125,360.24126984126985,-3.7835477463842415
2008-11,48125,374.4071428571429,4.740483558383435
2008-10,48125,357.46172839506175,-4.136939661446471
2008-09,48125,372.88787477954145,1.373108810037249
2008-08,48125,367.8370715435933,7.054835909223489
2008-07,48125,343.59687576888035,-7.539048674379889
2008-06,48125,371.61295751633986,5.8942426673259884
2008-05,48125,350.92838680926917,-3.458769962475927
2008-04,48125,363.50105200945626,1.5421496492538989
2008-03,48125,357.9804576376005,-4.727419327996552
2008-02,48125,375.7434249314879,6.197561211423963
2008-01,48125,353.81549316696373,-5.222302092895747
2007-12,48125,373.31091699837833,4.796716543754531
2007-11,48125,356.2238677988678,2.824696167788221
2007-10,48125,346.4380456010155,-10.58668162950167
2007-09,48125,387.45687098368757,11.727339588095864
2007-08,48125,346.78787878787875,-2.011912198991772
2007-07,48125,353.90820105820103,-1.8267433810236988
2007-06,48125,360.49349206349206,7.194881603787517
2007-05,48125,336.297299525871,-5.22778501759118
2007-04,48125,354.84798955927425,0.09675391576160486
2007-03,48125,354.50499209784925,0.15251235337347957
2007-02,48125,353.9651515151515,-2.140917907455553
2007-01,48125,361.70904523752824,1.4138818336558279
2006-12,48125,356.66620653651904,1.288425046574937
2006-11,48125,352.1292846369317,7.781161266317094
2006-10,48125,326.7076365663322,-9.523499076757346
2006-09,48125,361.0966750841751,7.463255228993004
2006-08,48125,336.01873897707236,-1.2813953785101084
2006-07,48125,340.3803571428571,6.661985998812381
2006-06,48125,319.1205882352941,-2.0434143335636423
2006-05,48125,325.7775738753999,-0.546344966612633
2006-04,48125,327.5672208990548,-6.675534409669337
2006-03,48125,350.9982284141727,4.757457802475873
2006-02,48125,335.0579861111111,0.33496861766486585
2006-01,48125,333.93939393939394,-71.32423252671765
2025-01,48123,1164.5351576048677,-0.543004594309715
2024-12,48123,1170.893161264995,-2.0376006995556306
2024-11,48123,1195.2475333662878,5.731646777452082
2024-10,48123,1130.4539083573432,-3.6310435077493652
2024-09,48123,1173.0477837520705,-0.23223020446677678
2024-08,48123,1175.7782960931636,5.018194586841163
2024-07,48123,1119.5948480345417,-4.042563575313851
2024-06,48123,1166.761941283493,4.058486331997391
2024-05,48123,1121.2559229056556,0.4249252570497797
2024-04,48123,1116.5115831907915,-0.9729830727394306
2024-03,48123,1127.481790157241,1.1902971541866592
2024-02,48123,1114.2192698962663,-4.182201136743036
2024-01,48123,1162.8520829270828,2.2036301816800385
2023-12,48123,1137.7796276511554,-1.836454005993049
2023-11,48123,1159.065329323595,2.5760641420265573
2023-10,48123,1129.9569144305988,-5.630195519374526
2023-09,48123,1197.3712573099415,-1.1385235579903008
2023-08,48123,1211.1606061358968,6.84087859824678
2023-07,48123,1133.6116119844146,-10.104903906349971
2023-06,48123,1261.038322717239,15.579484992152292
2023-05,48123,1091.0572259452981,-6.3350482901525895
2023-04,48123,1164.8511060200444,8.013852008438803
2023-03,48123,1078.427520508238,-6.383002074583654
2023-02,48123,1151.9569569699402,2.908020141746226
2023-01,48123,1119.4044500936143,5.972268364856204
2022-12,48123,1056.3182871952608,-4.333273562237383
2022-11,48123,1104.164767132974,-4.435438162432237
2022-10,48123,1155.4123682476943,-6.762547084716952
2022-09,48123,1239.2148563920116,7.82032492047573
2022-08,48123,1149.3332609654167,-0.05616861562608433
2022-07,48123,1149.979188355504,4.25951618107312
2022-06,48123,1102.9968586831662,-3.0019356504745964
2022-05,48123,1137.1328552584287,-4.398123875559512
2022-04,48123,1189.4461713055464,12.116937945360284
2022-03,48123,1060.897838545339,-2.581128921528719
2022-02,48123,1089.0065002814308,-4.068849288748078
2022-01,48123,1135.195911033411,3.6378578639234327
2021-12,48123,1095.348682837428,-0.2655125371951339
2021-11,48123,1098.2647133429437,-12.404740339690523
2021-10,48123,1253.794688892944,4.9406331841267415
2021-09,48123,1194.76569832875,-3.8150289015893124
2021-08,48123,1242.1542416500156,4.862177355067865
2021-07,48123,1184.5588876569172,6.183463973546965
2021-06,48123,1115.5775516534488,-0.6287573340787889
2021-05,48123,1122.6362091535257,-0.4129800773655212
2021-04,48123,1127.2916992853695,5.180960787682309
2021-03,48123,1071.7640253932593,-5.840021859339872
2021-02,48123,1138.2373345416597,0.674470908092073
2021-01,48123,1130.6116876251392,-0.917448285775424
2020-12,48123,1141.080511214595,2.167735381936753
2020-11,48123,1116.8697308879941,9.984899690576343
2020-10,48123,1015.4755189395231,2.9826389277614718
2020-09,48123,986.0647673360183,-1.9893493760899328
2020-08,48123,1006.0791975759664,4.665950411703346
2020-07,48123,961.2287411699368,3.6190423481210043
2020-06,48123,927.656461001222,2.4308257119647347
2020-05,48123,905.6418851975186,2.0052071752705514
2020-04,48123,887.8388763442227,5.717173730372904
2020-03,48123,839.8246425019057,-3.2866424732272415
2020-02,48123,868.3646850637158,2.2476795331077604
2020-01,48123,849.2756892175138,1.2221101735443884
2019-12,48123,839.0219170114497,-3.0542815959104352
2019-11,48123,865.4553608177257,9.274929802969067
2019-10,48123,791.9980935958567,4.9481728099282085
2019-09,48123,754.6563912363159,-1.0135157136077377
2019-08,48123,762.3832654293583,3.642284563519338
2019-07,48123,735.5909498136505,-3.8809060422683506
2019-06,48123,765.2911815181346,1.7629099910603685
2019-05,48123,752.0335076752067,1.3416455380832248
2019-04,48123,742.0774585632712,3.0551316469393575
2019-03,48123,720.0781239168018,-2.5984010291944415
2019-02,48123,739.2877853397795,-0.6549150314495544
2019-01,48123,744.1614102739103,-1.095425059059496
2018-12,48123,752.4034259469554,1.302194511725907
2018-11,48123,742.7316156116078,-3.4970467598846144
2018-10,48123,769.646514095344,-3.4738966835967777
2018-09,48123,797.3454720041036,3.363707657477266
2018-08,48123,771.3979017145135,7.376306013685263
2018-07,48123,718.4060714625421,-4.006079297266785
2018-06,48123,748.3870501416941,-1.8628054158035035
2018-05,48123,762.5926676552974,-3.6179499911040747
2018-04,48123,791.2185594567777,-0.8493050908498723
2018-03,48123,797.9959799391785,-0.08336578445387044
2018-02,48123,798.6617906060505,-0.19776969429556868
2018-01,48123,800.2444315719878,-3.5534175733032525
2017-12,48123,829.7281370028902,1.0579400185638077
2017-11,48123,821.0420050621194,-3.589541208948832
2017-10,48123,851.6109303468314,5.276435175833538
2017-09,48123,808.9283503230938,-8.236081018901743
2017-08,48123,881.5320436453011,1.6220046768357532
2017-07,48123,867.4617731156037,-1.2772350899435958
2017-06,48123,878.6846416892033,0.41660402976495536
2017-05,48123,875.0391931485237,-0.0039444683180622775
2017-04,48123,875.0737101537804,-0.19234125537720415
2017-03,48123,876.760081501186,-0.9740833900229839
2017-02,48123,885.3844645078004,-0.38250523672227477
2017-01,48123,888.7841102727492,-1.3042667693398347
2016-12,48123,900.5294161963279,-4.589627207831548
2016-11,48123,943.848545857737,7.40234337648924
2016-10,48123,878.7969761042932,-5.574399214306647
2016-09,48123,930.6766054883728,3.600680061836692
2016-08,48123,898.3305948695267,-2.68961612893297
2016-07,48123,923.1600566490257,-5.482592471580006
2016-06,48123,976.7090325360914,5.185576648263601
2016-05,48123,928.5579483983508,1.0726735840578705
2016-04,48123,918.7032611995847,-5.022323432449394
2016-03,48123,967.2833600495364,-4.891124320493223
2016-02,48123,1017.0274363341655,1.7959865727794622
2016-01,48123,999.0840214579948,3.789479689937658
2015-12,48123,962.606253006253,-1.3078225421100709
2015-11,48123,975.3622605165225,1.9250966199488184
2015-10,48123,956.9402363712101,0.4739568257648541
2015-09,48123,952.4261476341289,-0.7314225975596611
2015-08,48123,959.4437359295886,1.3820787651512179
2015-07,48123,946.364236772175,0.7836898469045783
2015-06,48123,939.0053472042442,0.7590942865971728
2015-05,48123,931.9311113827165,1.1763453838709248
2015-04,48123,921.0958429531106,-0.8413527339504068
2015-03,48123,928.9112632625432,0.07496552314911753
2015-02,48123,928.2154217157032,-1.4249280676796094
2015-01,48123,941.6330148386772,1.9625244837438327
2014-12,48123,923.5089260552826,-0.49097715624034644
2014-11,48123,928.0655157324732,1.9413880310906073
2014-10,48123,910.3912882267474,1.5402170178362207
2014-09,48123,896.5819799920569,-0.2268758462681264
2014-08,48123,898.6207333856664,4.539740288706806
2014-07,48123,859.5972506761071,-1.1536697239727944
2014-06,48123,869.6299076310593,-0.24567313955415893
2014-05,48123,871.7716163306408,2.945952160409804
2014-04,48123,846.8245696268378,-1.8332493717171272
2014-03,48123,862.6388916889124,1.3012142691542605
2014-02,48123,851.5582936616208,1.417571949843266
2014-01,48123,839.6555718004812,-0.4980324012519799
2013-12,48123,843.8582593526986,1.2496699633916641
2013-11,48123,833.4429728588826,1.0310638877284672
2013-10,48123,824.9373418308774,1.3588937246703292
2013-09,48123,813.877610061258,-5.592222204445429
2013-08,48123,862.0874562091234,6.534613145376222
2013-07,48123,809.2087921065863,-3.2559509895286665
2013-06,48123,836.4429651057912,1.8273985822827132
2013-05,48123,821.4321260794015,1.2956560229154812
2013-04,48123,810.9253232868881,0.49201711248612057
2013-03,48123,806.9549667603704,-0.4055802818315968
2013-02,48123,810.2411450801019,-0.4883973204203418
2013-01,48123,814.2177628160821,-2.0275839792308625
2012-12,48123,831.0683719828613,-0.6151161800459937
2012-11,48123,836.2120475870632,1.1203565980395735
2012-10,48123,826.9472890716397,-0.940176222856226
2012-09,48123,834.7958410788558,-1.411929683880253
2012-08,48123,846.7513750924503,1.3167454316386662
2012-07,48123,835.746718358396,-0.7600309229633395
2012-06,48123,842.147298241935,2.4003283894807437
2012-05,48123,822.4068335394577,-1.1791935794905672
2012-04,48123,832.2203221454121,-3.0574793215491725
2012-03,48123,858.4677975372728,2.5114276861537332
2012-02,48123,837.4361931291553,-2.376033319300197
2012-01,48123,857.818240338636,3.510129939302442
2011-12,48123,828.7287832037832,-1.7327723277728801
2011-11,48123,843.34197965575,-1.221355148829617
2011-10,48123,853.7695378656105,0.49881007204677363
2011-09,48123,849.5319867504402,-1.009897087558853
2011-08,48123,858.1989125739866,2.541309823359139
2011-07,48123,836.9299300470676,1.1723453583104337
2011-06,48123,827.2319150880702,-1.1183633591707487
2011-05,48123,836.5880088462225,1.2694245401279947
2011-04,48123,826.10127651582,4.66215375209873
2011-03,48123,789.3027679064503,6.04856838015595
2011-02,48123,744.2842274654851,6.091925154265665
2011-01,48123,701.5465374798691,1.6202794656831054
2010-12,48123,690.3607637851258,4.290626442896239
2010-11,48123,661.9585933383275,-0.2291563807329644
2010-10,48123,663.4789977966016,3.2253707751358496
2010-09,48123,642.7479919078337,1.9127247186736307
2010-08,48123,630.6847291956094,0.9756027045920934
2010-07,48123,624.5912005503956,0.6154797087907893
2010-06,48123,620.7704841820924,2.131587573927085
2010-05,48123,607.8143882104574,0.7061707734021594
2010-04,48123,603.5522784180662,-0.12019221929543411
2010-03,48123,604.2785742471807,4.827163852386596
2010-02,48123,576.452278245457,0.6946288216243435
2010-01,48123,572.4756970569049,-3.3506827458527733
2009-12,48123,592.3225464195816,2.352809061585348
2009-11,48123,578.7066831386944,1.3999822315180044
2009-10,48123,570.7167500457568,2.580127127403564
2009-09,48123,556.3619055930121,-3.0363946325318247
2009-08,48123,573.7842600680302,4.084691347494318
2009-07,48123,551.2667162094085,-0.9069399647910426
2009-06,48123,556.3121332750617,-1.0355514606824712
2009-05,48123,562.1333130089082,-0.2091001763929845
2009-04,48123,563.3111977169758,4.803206454725317
2009-03,48123,537.4942397018402,3.737032064987722
2009-02,48123,518.1314994293632,2.463273831200863
2009-01,48123,505.6753313220685,-2.155983194262734
2008-12,48123,516.8178370334621,1.0275189522905848
2008-11,48123,511.56144622093024,2.8544430720573333
2008-10,48123,497.36446082600696,-6.955176831732224
2008-09,48123,534.5428621284427,5.126755369584712
2008-08,48123,508.4746126228269,-4.294404930438778
2008-07,48123,531.2903725777525,4.611514501526104
2008-06,48123,507.86987943856013,-2.164917987318027
2008-05,48123,519.1081450442562,5.382150621838955
2008-04,48123,492.59589217064087,-4.583080608464041
2008-03,48123,516.2563362052297,0.3708472946447827
2008-02,48123,514.3488872717469,-1.9577223042714809
2008-01,48123,524.6194798411501,2.9782866643383255
2007-12,48123,509.4466968081994,-3.1269819943280153
2007-11,48123,525.891220585665,0.7858582378307055
2007-10,48123,521.7906854994344,-0.0568431134686298
2007-09,48123,522.0874562646044,1.941430419745216
2007-08,48123,512.14452663152,2.346207973989234
2007-07,48123,500.4040078961,-1.7921043706190076
2007-06,48123,509.5354143260895,1.7454457552431135
2007-05,48123,500.7943211058489,0.6764716425735395
2007-04,48123,497.42935259371524,-1.006123600326525
2007-03,48123,502.4849724900317,1.0982530556918002
2007-02,48123,497.0263652461222,-2.152928949806854
2007-01,48123,507.96243557577714,2.751692591640076
2006-12,48123,494.359190358588,-7.155739295953567
2006-11,48123,532.4606891258733,7.631622165643237
2006-10,48123,494.7065540891183,4.1603469902581125
2006-09,48123,474.9471064409829,-1.7906761186478715
2006-08,48123,483.60694043141183,4.916952797840968
2006-07,48123,460.9426098785474,1.097597773276826
2006-06,48123,455.9382418880665,-9.209584076816801
2006-05,48123,502.1876342915215,0.22451023843248485
2006-04,48123,501.06269723526236,-2.0987513751389852
2006-03,48123,511.804194811896,-3.607960943496835
2006-02,48123,530.9610625747695,-1.4700671520566644
2006-01,48123,538.8830046136102,-47.35897810270726
2025-01,48121,1023.6940416259744,5.0002916140093445
2024-12,48121,974.9439986216105,-12.68610711232152
2024-11,48121,1116.596645021645,9.05923038136538
2024-10,48121,1023.8442368583177,3.9852406262032236
2024-09,48121,984.6053446553447,-3.656626460592982
2024-08,48121,1021.9751587301588,8.798857014347771
2024-07,48121,939.3252712162101,-5.7375716433116
2024-06,48121,996.5001831501831,2.4103839854609177
2024-05,48121,973.0460372960374,4.591945120949292
2024-04,48121,930.3259788990583,-7.614468847448219
2024-03,48121,1007.0039835164836,-4.959750436732446
2024-02,48121,1059.5552812033905,5.733288103410317
2024-01,48121,1002.1018926103137,9.378189964344985
2023-12,48121,916.1807239057239,11.260119997974494
2023-11,48121,823.4583280356007,-12.53467072904092
2023-10,48121,941.4682765151515,-2.476614265861643
2023-09,48121,965.3769395186079,5.817868162008155
2023-08,48121,912.3004992319508,-5.717249853582029
2023-07,48121,967.6218585214989,-1.512575294412577
2023-06,48121,982.4826483320601,6.988699031538603
2023-05,48121,918.3050707462472,-0.2973732337209323
2023-04,48121,921.0440091001011,3.3872419821678212
2023-03,48121,890.8681491464511,-4.7083639803973565
2023-02,48121,934.8859840785908,-2.093639266290448
2023-01,48121,954.877678092171,-2.0829385908666675
2022-12,48121,975.190293040293,25.314419866256642
2022-11,48121,778.1947952047951,-16.779354970887994
2022-10,48121,935.0982498784638,6.3417256883743445
2022-09,48121,879.3333414756612,0.20307775140113726
2022-08,48121,877.5512301700389,-2.1702858178744844
2022-07,48121,897.0191086691087,-9.466344634963075
2022-06,48121,990.8128695922813,9.129894466488242
2022-05,48121,907.9206705331704,-3.422297693902232
2022-04,48121,940.0934675952067,-2.319452084073259
2022-03,48121,962.4162513956632,8.320718288206397
2022-02,48121,888.4876934022767,-8.7732937248446
2022-01,48121,973.9337631268253,2.069395031815402
2021-12,48121,954.1878472222223,-4.606638021703258
2021-11,48121,1000.2665043290043,4.921215092655351
2021-10,48121,953.3500955413778,-1.7528233326807197
2021-09,48121,970.358770481084,2.8333288277609947
2021-08,48121,943.6228327358443,7.83421971623286
2021-07,48121,875.0680769230769,-9.9403177681735
2021-06,48121,971.6535249042147,3.8307494409230314
2021-05,48121,935.805173453997,8.275709040184331
2021-04,48121,864.2798848878393,1.2099034201918712
2021-03,48121,853.9479395604396,-2.3625553446743663
2021-02,48121,874.6111111111111,17.02265665619247
2021-01,48121,747.3861353880222,-12.268227885593818
2020-12,48121,851.8990525044873,-5.345535314079964
2020-11,48121,900.0093712760792,6.951855607413471
2020-10,48121,841.5088884289486,8.972386572211821
2020-09,48121,772.2221334221334,-8.518050176144133
2020-08,48121,844.125136061278,6.286357502060413
2020-07,48121,794.19895074014,1.1260753726676231
2020-06,48121,785.3552585852614,1.429954651014076
2020-05,48121,774.283357699805,9.342595137662313
2020-04,48121,708.1260113910616,3.2008615870478208
2020-03,48121,686.162887112887,-7.417788153886495
2020-02,48121,741.1390087043933,-11.833404079060305
2020-01,48121,840.6120265423242,5.707073005900076
2019-12,48121,795.2277956796753,4.203495594567475
2019-11,48121,763.1488666884353,4.922245983376272
2019-10,48121,727.3470554655754,1.6461133147628981
2019-09,48121,715.5679954168369,11.64422572460424
2019-08,48121,640.9359649122807,-11.56492694818324
2019-07,48121,724.7531355989689,-2.3264979490260185
2019-06,48121,742.0161255411256,2.075204146052112
2019-05,48121,726.9308268827244,10.04932411430115
2019-04,48121,660.5500149439429,-5.905606768864868
2019-03,48121,702.0078373015873,-13.744631942686325
2019-02,48121,813.8714761904762,13.128509836839953
2019-01,48121,719.4220779220778,1.4096843589545882
2018-12,48121,709.4214743589744,8.379281960373476
2018-11,48121,654.5729603729603,-1.3169321367642484
2018-10,48121,663.3082802818097,-4.184929417214345
2018-09,48121,692.2796969696969,-3.509085186006067
2018-08,48121,717.4558333333333,2.5005906718493565
2018-07,48121,699.952876984127,-4.323435040962098
2018-06,48121,731.5823653198654,-0.6464328583026813
2018-05,48121,736.342324052128,6.931304444420872
2018-04,48121,688.612495543672,-7.159292953255014
2018-03,48121,741.7139716492658,2.787636114861214
2018-02,48121,721.5984331232494,-10.214490201302306
2018-01,48121,803.6914138384899,-8.766384411445738
2017-12,48121,880.9158868184954,29.595675689785562
2017-11,48121,679.7417291354323,-16.899795598546962
2017-10,48121,817.9784081536468,3.16929618562094
2017-09,48121,792.8506235827664,5.917122218857207
2017-08,48121,748.557557997558,6.421654834941459
2017-07,48121,703.3883838383838,-3.9362226787068466
2017-06,48121,732.2097917156057,-0.9066017797950132
2017-05,48121,738.9087516087517,-3.1768572610180845
2017-04,48121,763.1530341880341,-5.745913135464653
2017-03,48121,809.6763329582295,7.939903826191208
2017-02,48121,750.1177083333333,0.6884412409581486
2017-01,48121,744.9888975222308,-4.987012171587645
2016-12,48121,784.0916432052796,-5.07138067324977
2016-11,48121,825.980245753272,7.445274275162306
2016-10,48121,768.7450670356849,-2.0603908568191054
2016-09,48121,784.9174340810704,-5.195921151781224
2016-08,48121,827.9363542340012,5.2628421253141155
2016-07,48121,786.5418959981654,3.077341503077635
2016-06,48121,763.0599358974359,1.6886283898667642
2016-05,48121,750.3886599511599,-6.207016604147619
2016-04,48121,800.047757073844,-3.964182405486727
2016-03,48121,833.072261072261,11.194086178771423
2016-02,48121,749.2055465367965,-1.5031125192934258
2016-01,48121,760.6388036206218,-0.9290863432476759
2015-12,48121,767.7720690615428,1.3121559057758247
2015-11,48121,757.8281818181819,-9.08114589774448
2015-10,48121,833.5214838562089,9.748556541222042
2015-09,48121,759.482867132867,-5.2546052461603825
2015-08,48121,801.6039925804293,0.6396288195212652
2015-07,48121,796.5092896138948,-4.415937575912565
2015-06,48121,833.3076345719037,0.10515115085176774
2015-05,48121,832.4323224048329,7.787305360010266
2015-04,48121,772.2916159973605,-1.7073078023995047
2015-03,48121,785.7060364617967,3.0418928706408277
2015-02,48121,762.5112607822285,-1.5062423094480915
2015-01,48121,774.1721695479317,-4.342863568387212
2014-12,48121,809.3198253968254,1.6757692419745007
2014-11,48121,795.9810202869027,-0.9580439741792679
2014-10,48121,803.6806341742548,6.1920137716918955
2014-09,48121,756.818338431864,-2.655652169394618
2014-08,48121,777.4651074234408,4.660766274782402
2014-07,48121,742.8429344595464,-4.177210071364634
2014-06,48121,775.2257422402159,-0.735514439755991
2014-05,48121,780.9698885405782,7.241695544693205
2014-04,48121,728.2334399637567,-2.176928638081055
2014-03,48121,744.4393534419806,6.202495142532127
2014-02,48121,700.9622066250744,-3.774141378576912
2014-01,48121,728.4551332327803,2.0111634552169466
2013-12,48121,714.0935448232323,-6.739472149878356
2013-11,48121,765.6975156422524,2.9301951382867175
2013-10,48121,743.8997998726591,7.217116949595992
2013-09,48121,693.8255952380952,-0.09396426963065307
2013-08,48121,694.4781565656565,6.954795240205347
2013-07,48121,649.3193269230769,-9.612531777073452
2013-06,48121,718.3731768231769,3.2301312700974583
2013-05,48121,695.8948593638639,-1.741968025697549
2013-04,48121,708.2320349606251,-2.2807973770421874
2013-03,48121,724.7623966942149,5.0654449216647635
2013-02,48121,689.819947209653,1.3537767494147257
2013-01,48121,680.6060606060606,2.6100397753045623
2012-12,48121,663.293827871475,2.622447399547445
2012-11,48121,646.3438016528926,-2.5225304963550688
2012-10,48121,663.0699431818182,-7.648282014649621
2012-09,48121,717.9833333333333,22.122582429760108
2012-08,48121,587.920202020202,-22.935801438350932
2012-07,48121,762.8966666666668,13.102823011751074
2012-06,48121,674.5160256410256,-6.125907540661002
2012-05,48121,718.5326728279032,0.13771956720938228
2012-04,48121,717.5444736842105,4.380414439892677
2012-03,48121,687.4320987654322,-0.1703867950332838
2012-02,48121,688.6053914223031,-8.623479072010987
2012-01,48121,753.5911680911681,13.78842269751399
2011-12,48121,662.2740259740259,-11.462431272300622
2011-11,48121,748.0146964627802,6.7900149806869425
2011-10,48121,700.4537798763857,-1.3042196669299067
2011-09,48121,709.7099567099567,9.221237645714497
2011-08,48121,649.7911688311688,-5.403346904645545
2011-07,48121,686.907144776224,3.3019683191623628
2011-06,48121,664.9506838572056,3.7467500039400914
2011-05,48121,640.936399291498,0.3347567549225605
2011-04,48121,638.7979799034623,-2.4406865904226027
2011-03,48121,654.7790852336518,7.789487003790363
2011-02,48121,607.4609903381643,17.396086000464027
2011-01,48121,517.4456926406926,-4.344551859813817
2010-12,48121,540.9474344653731,-1.7621523143376727
2010-11,48121,550.6507392102847,4.428229581766296
2010-10,48121,527.3006555944056,8.971691912107893
2010-09,48121,483.8877384960718,-4.899277630272603
2010-08,48121,508.816049382716,-6.172950082743811
2010-07,48121,542.2914285714286,8.158761572981387
2010-06,48121,501.3846503831418,21.47735328735958
2010-05,48121,412.7391952614379,-7.004330132876468
2010-04,48121,443.82625110521656,3.1135131138340766
2010-03,48121,430.42491493355124,2.6022711811761745
2010-02,48121,419.50817460317455,-16.659188184496866
2010-01,48121,503.36463668228544,11.02620638575127
2009-12,48121,453.37461583924346,0.7622138950491131
2009-11,48121,449.9450719805192,8.813193994302804
2009-10,48121,413.5023111297305,-9.907673288101492
2009-09,48121,458.97617058115026,12.360860009175223
2009-08,48121,408.48403131096626,-10.2204122708769
2009-07,48121,454.98541666666665,17.172183974169442
2009-06,48121,388.3049724215843,-9.30740912391298
2009-05,48121,428.1551212404154,-4.386954463653936
2009-04,48121,447.79989889314606,21.61775905843346
2009-03,48121,368.20272167487684,-15.070741237525487
2009-02,48121,433.5404865649964,1.0576905042087414
2009-01,48121,429.00296296296295,24.02770225052102
2008-12,48121,345.89285714285717,-8.751444651022556
2008-11,48121,379.06666666666666,-5.780819593359232
2008-10,48121,402.32430915940046,2.030438242048982
2008-09,48121,394.3179271708683,0.5332601038642082
2008-08,48121,392.22634057971015,-5.7979105517478535
2008-07,48121,416.3669223018361,9.617954974913246
2008-06,48121,379.83460136354876,-9.374122444671496
2008-05,48121,419.1237774571108,16.21673123540017
2008-04,48121,360.63979170792896,3.1629289457875354
2008-03,48121,349.5827380952381,-9.374740504448253
2008-02,48121,385.7453650793651,2.4131271157294742
2008-01,48121,376.65617283950616,-6.558570511501194
2007-12,48121,403.09333333333336,8.151591565185923
2007-11,48121,372.71142060852424,-0.03751363602442215
2007-10,48121,372.851290684624,10.395600532088656
2007-09,48121,337.74107744107744,-5.332797430260905
2007-08,48121,356.766724137931,-8.68510588400655
2007-07,48121,390.69937888198757,5.3457076060724695
2007-06,48121,370.8735626352814,25.71487996585946
2007-05,48121,295.01166666666666,-7.551919067787316
2007-04,48121,319.1106442577031,-20.33197148654452
2007-03,48121,400.5504469133526,14.493128476266559
2007-02,48121,349.8467132867133,-8.624373550376585
2007-01,48121,382.86655520724486,-2.5794942021240885
2006-12,48121,393.0040724707391,12.131710307049115
2006-11,48121,350.484329004329,-4.72636492834122
2006-10,48121,367.87126757650947,-5.240093749132024
