지역코드	시도	시군구	읍면동	읍면동
1168010300	11	11680	1168010300	서울시 강남구 개포동
1168010800	11	11680	1168010800	서울시 강남구 논현동
1168010600	11	11680	1168010600	서울시 강남구 대치동
1168011800	11	11680	1168011800	서울시 강남구 도곡동
1168010500	11	11680	1168010500	서울시 강남구 삼성동
1168011100	11	11680	1168011100	서울시 강남구 세곡동
1168011500	11	11680	1168011500	서울시 강남구 수서동
1168010700	11	11680	1168010700	서울시 강남구 신사동
1168011000	11	11680	1168011000	서울시 강남구 압구정동
1168010100	11	11680	1168010100	서울시 강남구 역삼동
1168011300	11	11680	1168011300	서울시 강남구 율현동
1168011400	11	11680	1168011400	서울시 강남구 일원동
1168011200	11	11680	1168011200	서울시 강남구 자곡동
1168010400	11	11680	1168010400	서울시 강남구 청담동
1174011000	11	11740	1174011000	서울시 강동구 강일동
1174010200	11	11740	1174010200	서울시 강동구 고덕동
1174010500	11	11740	1174010500	서울시 강동구 길동
1174010600	11	11740	1174010600	서울시 강동구 둔촌동
1174010100	11	11740	1174010100	서울시 강동구 명일동
1174010300	11	11740	1174010300	서울시 강동구 상일동
1174010800	11	11740	1174010800	서울시 강동구 성내동
1174010700	11	11740	1174010700	서울시 강동구 암사동
1174010900	11	11740	1174010900	서울시 강동구 천호동
1130510100	11	11305	1130510100	서울시 강북구 미아동
1130510200	11	11305	1130510200	서울시 강북구 번동
1130510300	11	11305	1130510300	서울시 강북구 수유동
1130510400	11	11305	1130510400	서울시 강북구 우이동
1150010400	11	11500	1150010400	서울시 강서구 가양동
1150010800	11	11500	1150010800	서울시 강서구 공항동
1150010600	11	11500	1150010600	서울시 강서구 내발산동
1150010200	11	11500	1150010200	서울시 강서구 등촌동
1150010500	11	11500	1150010500	서울시 강서구 마곡동
1150010900	11	11500	1150010900	서울시 강서구 방화동
1150010100	11	11500	1150010100	서울시 강서구 염창동
1150010300	11	11500	1150010300	서울시 강서구 화곡동
1162010300	11	11620	1162010300	서울시 관악구 남현동
1162010100	11	11620	1162010100	서울시 관악구 봉천동
1162010200	11	11620	1162010200	서울시 관악구 신림동
1121510400	11	11215	1121510400	서울시 광진구 광장동
1121510300	11	11215	1121510300	서울시 광진구 구의동
1121510900	11	11215	1121510900	서울시 광진구 군자동
1121510200	11	11215	1121510200	서울시 광진구 능동
1121510500	11	11215	1121510500	서울시 광진구 자양동
1121510100	11	11215	1121510100	서울시 광진구 중곡동
1121510700	11	11215	1121510700	서울시 광진구 화양동
1153010300	11	11530	1153010300	서울시 구로구 가리봉동
1153010700	11	11530	1153010700	서울시 구로구 개봉동
1153010600	11	11530	1153010600	서울시 구로구 고척동
1153010200	11	11530	1153010200	서울시 구로구 구로동
1153010900	11	11530	1153010900	서울시 구로구 궁동
1153010100	11	11530	1153010100	서울시 구로구 신도림동
1153010800	11	11530	1153010800	서울시 구로구 오류동
1153011000	11	11530	1153011000	서울시 구로구 온수동
1153011100	11	11530	1153011100	서울시 구로구 천왕동
1153011200	11	11530	1153011200	서울시 구로구 항동
1154510100	11	11545	1154510100	서울시 금천구 가산동
1154510200	11	11545	1154510200	서울시 금천구 독산동
1154510300	11	11545	1154510300	서울시 금천구 시흥동
1135010300	11	11350	1135010300	서울시 노원구 공릉동
1135010500	11	11350	1135010500	서울시 노원구 상계동
1135010200	11	11350	1135010200	서울시 노원구 월계동
1135010600	11	11350	1135010600	서울시 노원구 중계동
1135010400	11	11350	1135010400	서울시 노원구 하계동
1132010800	11	11320	1132010800	서울시 도봉구 도봉동
1132010600	11	11320	1132010600	서울시 도봉구 방학동
1132010500	11	11320	1132010500	서울시 도봉구 쌍문동
1132010700	11	11320	1132010700	서울시 도봉구 창동
1123010500	11	11230	1123010500	서울시 동대문구 답십리동
1123010100	11	11230	1123010100	서울시 동대문구 신설동
1123010200	11	11230	1123010200	서울시 동대문구 용두동
1123011000	11	11230	1123011000	서울시 동대문구 이문동
1123010600	11	11230	1123010600	서울시 동대문구 장안동
1123010400	11	11230	1123010400	서울시 동대문구 전농동
1123010300	11	11230	1123010300	서울시 동대문구 제기동
1123010700	11	11230	1123010700	서울시 동대문구 청량리동
1123010800	11	11230	1123010800	서울시 동대문구 회기동
1123010900	11	11230	1123010900	서울시 동대문구 휘경동
1159010100	11	11590	1159010100	서울시 동작구 노량진동
1159010800	11	11590	1159010800	서울시 동작구 대방동
1159010600	11	11590	1159010600	서울시 동작구 동작동
1159010400	11	11590	1159010400	서울시 동작구 본동
1159010700	11	11590	1159010700	서울시 동작구 사당동
1159010300	11	11590	1159010300	서울시 동작구 상도1동
1159010200	11	11590	1159010200	서울시 동작구 상도동
1159010900	11	11590	1159010900	서울시 동작구 신대방동
1159010500	11	11590	1159010500	서울시 동작구 흑석동
1144010200	11	11440	1144010200	서울시 마포구 공덕동
1144011300	11	11440	1144011300	서울시 마포구 구수동
1144011000	11	11440	1144011000	서울시 마포구 노고산동
1144010800	11	11440	1144010800	서울시 마포구 대흥동
1144010400	11	11440	1144010400	서울시 마포구 도화동
1144012100	11	11440	1144012100	서울시 마포구 동교동
1144010700	11	11440	1144010700	서울시 마포구 마포동
1144012300	11	11440	1144012300	서울시 마포구 망원동
1144011500	11	11440	1144011500	서울시 마포구 상수동
1144012700	11	11440	1144012700	서울시 마포구 상암동
1144012000	11	11440	1144012000	서울시 마포구 서교동
1144012500	11	11440	1144012500	서울시 마포구 성산동
1144010300	11	11440	1144010300	서울시 마포구 신공덕동
1144011100	11	11440	1144011100	서울시 마포구 신수동
1144011700	11	11440	1144011700	서울시 마포구 신정동
1144010100	11	11440	1144010100	서울시 마포구 아현동
1144012400	11	11440	1144012400	서울시 마포구 연남동
1144010900	11	11440	1144010900	서울시 마포구 염리동
1144010500	11	11440	1144010500	서울시 마포구 용강동
1144012600	11	11440	1144012600	서울시 마포구 중동
1144011400	11	11440	1144011400	서울시 마포구 창전동
1144010600	11	11440	1144010600	서울시 마포구 토정동
1144011600	11	11440	1144011600	서울시 마포구 하중동
1144012200	11	11440	1144012200	서울시 마포구 합정동
1144011200	11	11440	1144011200	서울시 마포구 현석동
1141012000	11	11410	1141012000	서울시 서대문구 남가좌동
1141010500	11	11410	1141010500	서울시 서대문구 냉천동
1141011200	11	11410	1141011200	서울시 서대문구 대현동
1141010400	11	11410	1141010400	서울시 서대문구 미근동
1141011900	11	11410	1141011900	서울시 서대문구 북가좌동
1141011000	11	11410	1141011000	서울시 서대문구 북아현동
1141011700	11	11410	1141011700	서울시 서대문구 연희동
1141010800	11	11410	1141010800	서울시 서대문구 영천동
1141011600	11	11410	1141011600	서울시 서대문구 창천동
1141010600	11	11410	1141010600	서울시 서대문구 천연동
1141010100	11	11410	1141010100	서울시 서대문구 충정로2가
1141010200	11	11410	1141010200	서울시 서대문구 충정로3가
1141010300	11	11410	1141010300	서울시 서대문구 합동
1141010900	11	11410	1141010900	서울시 서대문구 현저동
1141011800	11	11410	1141011800	서울시 서대문구 홍은동
1141011100	11	11410	1141011100	서울시 서대문구 홍제동
1165010900	11	11650	1165010900	서울시 서초구 내곡동
1165010700	11	11650	1165010700	서울시 서초구 반포동
1165010100	11	11650	1165010100	서울시 서초구 방배동
1165010800	11	11650	1165010800	서울시 서초구 서초동
1165011100	11	11650	1165011100	서울시 서초구 신원동
1165010200	11	11650	1165010200	서울시 서초구 양재동
1165010300	11	11650	1165010300	서울시 서초구 우면동
1165010600	11	11650	1165010600	서울시 서초구 잠원동
1120010900	11	11200	1120010900	서울시 성동구 금호동1가
1120011000	11	11200	1120011000	서울시 성동구 금호동2가
1120011100	11	11200	1120011100	서울시 성동구 금호동3가
1120011200	11	11200	1120011200	서울시 성동구 금호동4가
1120010400	11	11200	1120010400	서울시 성동구 도선동
1120010500	11	11200	1120010500	서울시 성동구 마장동
1120010600	11	11200	1120010600	서울시 성동구 사근동
1120010100	11	11200	1120010100	서울시 성동구 상왕십리동
1120011400	11	11200	1120011400	서울시 성동구 성수동1가
1120011500	11	11200	1120011500	서울시 성동구 성수동2가
1120011800	11	11200	1120011800	서울시 성동구 송정동
1120011300	11	11200	1120011300	서울시 성동구 옥수동
1120012200	11	11200	1120012200	서울시 성동구 용답동
1120010800	11	11200	1120010800	서울시 성동구 응봉동
1120010200	11	11200	1120010200	서울시 성동구 하왕십리동
1120010700	11	11200	1120010700	서울시 성동구 행당동
1120010300	11	11200	1120010300	서울시 성동구 홍익동
1129013400	11	11290	1129013400	서울시 성북구 길음동
1129010300	11	11290	1129010300	서울시 성북구 돈암동
1129011600	11	11290	1129011600	서울시 성북구 동선동1가
1129011800	11	11290	1129011800	서울시 성북구 동선동3가
1129011900	11	11290	1129011900	서울시 성북구 동선동4가
1129012000	11	11290	1129012000	서울시 성북구 동선동5가
1129010700	11	11290	1129010700	서울시 성북구 동소문동4가
1129010800	11	11290	1129010800	서울시 성북구 동소문동5가
1129010900	11	11290	1129010900	서울시 성북구 동소문동6가
1129011000	11	11290	1129011000	서울시 성북구 동소문동7가
1129013000	11	11290	1129013000	서울시 성북구 보문동1가
1129013100	11	11290	1129013100	서울시 성북구 보문동2가
1129013200	11	11290	1129013200	서울시 성북구 보문동3가
1129012600	11	11290	1129012600	서울시 성북구 보문동4가
1129012700	11	11290	1129012700	서울시 성북구 보문동5가
1129012800	11	11290	1129012800	서울시 성북구 보문동6가
1129012900	11	11290	1129012900	서울시 성북구 보문동7가
1129011200	11	11290	1129011200	서울시 성북구 삼선동2가
1129011300	11	11290	1129011300	서울시 성북구 삼선동3가
1129011400	11	11290	1129011400	서울시 성북구 삼선동4가
1129011500	11	11290	1129011500	서울시 성북구 삼선동5가
1129013700	11	11290	1129013700	서울시 성북구 상월곡동
1129013900	11	11290	1129013900	서울시 성북구 석관동
1129010100	11	11290	1129010100	서울시 성북구 성북동
1129010200	11	11290	1129010200	서울시 성북구 성북동1가
1129012100	11	11290	1129012100	서울시 성북구 안암동1가
1129012200	11	11290	1129012200	서울시 성북구 안암동2가
1129012300	11	11290	1129012300	서울시 성북구 안암동3가
1129012400	11	11290	1129012400	서울시 성북구 안암동4가
1129012500	11	11290	1129012500	서울시 성북구 안암동5가
1129013800	11	11290	1129013800	서울시 성북구 장위동
1129013300	11	11290	1129013300	서울시 성북구 정릉동
1129013500	11	11290	1129013500	서울시 성북구 종암동
1129013600	11	11290	1129013600	서울시 성북구 하월곡동
1171010700	11	11710	1171010700	서울시 송파구 가락동
1171011300	11	11710	1171011300	서울시 송파구 거여동
1171011400	11	11710	1171011400	서울시 송파구 마천동
1171010800	11	11710	1171010800	서울시 송파구 문정동
1171011100	11	11710	1171011100	서울시 송파구 방이동
1171010600	11	11710	1171010600	서울시 송파구 삼전동
1171010500	11	11710	1171010500	서울시 송파구 석촌동
1171010400	11	11710	1171010400	서울시 송파구 송파동
1171010200	11	11710	1171010200	서울시 송파구 신천동
1171011200	11	11710	1171011200	서울시 송파구 오금동
1171010100	11	11710	1171010100	서울시 송파구 잠실동
1171010900	11	11710	1171010900	서울시 송파구 장지동
1171010300	11	11710	1171010300	서울시 송파구 풍납동
1147010200	11	11470	1147010200	서울시 양천구 목동
1147010300	11	11470	1147010300	서울시 양천구 신월동
1147010100	11	11470	1147010100	서울시 양천구 신정동
1156011700	11	11560	1156011700	서울시 영등포구 당산동
1156011100	11	11560	1156011100	서울시 영등포구 당산동1가
1156011200	11	11560	1156011200	서울시 영등포구 당산동2가
1156011300	11	11560	1156011300	서울시 영등포구 당산동3가
1156011400	11	11560	1156011400	서울시 영등포구 당산동4가
1156011500	11	11560	1156011500	서울시 영등포구 당산동5가
1156011600	11	11560	1156011600	서울시 영등포구 당산동6가
1156013300	11	11560	1156013300	서울시 영등포구 대림동
1156011800	11	11560	1156011800	서울시 영등포구 도림동
1156011900	11	11560	1156011900	서울시 영등포구 문래동1가
1156012100	11	11560	1156012100	서울시 영등포구 문래동3가
1156012200	11	11560	1156012200	서울시 영등포구 문래동4가
1156012300	11	11560	1156012300	서울시 영등포구 문래동5가
1156012400	11	11560	1156012400	서울시 영등포구 문래동6가
1156013200	11	11560	1156013200	서울시 영등포구 신길동
1156012500	11	11560	1156012500	서울시 영등포구 양평동1가
1156012600	11	11560	1156012600	서울시 영등포구 양평동2가
1156012700	11	11560	1156012700	서울시 영등포구 양평동3가
1156012800	11	11560	1156012800	서울시 영등포구 양평동4가
1156012900	11	11560	1156012900	서울시 영등포구 양평동5가
1156013000	11	11560	1156013000	서울시 영등포구 양평동6가
1156011000	11	11560	1156011000	서울시 영등포구 여의도동
1156010100	11	11560	1156010100	서울시 영등포구 영등포동
1156010200	11	11560	1156010200	서울시 영등포구 영등포동1가
1156010300	11	11560	1156010300	서울시 영등포구 영등포동2가
1156010400	11	11560	1156010400	서울시 영등포구 영등포동3가
1156010500	11	11560	1156010500	서울시 영등포구 영등포동4가
1156010600	11	11560	1156010600	서울시 영등포구 영등포동5가
1156010700	11	11560	1156010700	서울시 영등포구 영등포동6가
1156010800	11	11560	1156010800	서울시 영등포구 영등포동7가
1156010900	11	11560	1156010900	서울시 영등포구 영등포동8가
1117010400	11	11170	1117010400	서울시 용산구 갈월동
1117012000	11	11170	1117012000	서울시 용산구 도원동
1117013200	11	11170	1117013200	서울시 용산구 동빙고동
1117010700	11	11170	1117010700	서울시 용산구 동자동
1117012200	11	11170	1117012200	서울시 용산구 문배동
1117013600	11	11170	1117013600	서울시 용산구 보광동
1117011500	11	11170	1117011500	서울시 용산구 산천동
1117013300	11	11170	1117013300	서울시 용산구 서빙고동
1117012300	11	11170	1117012300	서울시 용산구 신계동
1117011400	11	11170	1117011400	서울시 용산구 신창동
1117012100	11	11170	1117012100	서울시 용산구 용문동
1117010200	11	11170	1117010200	서울시 용산구 용산동2가
1117012700	11	11170	1117012700	서울시 용산구 용산동5가
1117011200	11	11170	1117011200	서울시 용산구 원효로1가
1117011300	11	11170	1117011300	서울시 용산구 원효로2가
1117011700	11	11170	1117011700	서울시 용산구 원효로3가
1117011800	11	11170	1117011800	서울시 용산구 원효로4가
1117012900	11	11170	1117012900	서울시 용산구 이촌동
1117013000	11	11170	1117013000	서울시 용산구 이태원동
1117013400	11	11170	1117013400	서울시 용산구 주성동
1117011600	11	11170	1117011600	서울시 용산구 청암동
1117010900	11	11170	1117010900	서울시 용산구 청파동1가
1117011100	11	11170	1117011100	서울시 용산구 청파동3가
1117012400	11	11170	1117012400	서울시 용산구 한강로1가
1117012500	11	11170	1117012500	서울시 용산구 한강로2가
1117012800	11	11170	1117012800	서울시 용산구 한강로3가
1117013100	11	11170	1117013100	서울시 용산구 한남동
1117011900	11	11170	1117011900	서울시 용산구 효창동
1117010100	11	11170	1117010100	서울시 용산구 후암동
1138010400	11	11380	1138010400	서울시 은평구 갈현동
1138010500	11	11380	1138010500	서울시 은평구 구산동
1138010200	11	11380	1138010200	서울시 은평구 녹번동
1138010600	11	11380	1138010600	서울시 은평구 대조동
1138010300	11	11380	1138010300	서울시 은평구 불광동
1138010100	11	11380	1138010100	서울시 은평구 수색동
1138010900	11	11380	1138010900	서울시 은평구 신사동
1138010800	11	11380	1138010800	서울시 은평구 역촌동
1138010700	11	11380	1138010700	서울시 은평구 응암동
1138011000	11	11380	1138011000	서울시 은평구 증산동
1138011400	11	11380	1138011400	서울시 은평구 진관동
1111012900	11	11110	1111012900	서울시 종로구 견지동
1111015500	11	11110	1111015500	서울시 종로구 관수동
1111018000	11	11110	1111018000	서울시 종로구 교북동
1111018200	11	11110	1111018200	서울시 종로구 구기동
1111013700	11	11110	1111013700	서울시 종로구 낙원동
1111011800	11	11110	1111011800	서울시 종로구 내수동
1111011700	11	11110	1111011700	서울시 종로구 당주동
1111016800	11	11110	1111016800	서울시 종로구 동숭동
1111017000	11	11110	1111017000	서울시 종로구 명륜1가
1111017100	11	11110	1111017100	서울시 종로구 명륜2가
1111017300	11	11110	1111017300	서울시 종로구 명륜3가
1111018700	11	11110	1111018700	서울시 종로구 무악동
1111018400	11	11110	1111018400	서울시 종로구 부암동
1111011500	11	11110	1111011500	서울시 종로구 사직동
1111012400	11	11110	1111012400	서울시 종로구 수송동
1111017500	11	11110	1111017500	서울시 종로구 숭인동
1111010200	11	11110	1111010200	서울시 종로구 신교동
1111012000	11	11110	1111012000	서울시 종로구 신문로1가
1111012100	11	11110	1111012100	서울시 종로구 신문로2가
1111018600	11	11110	1111018600	서울시 종로구 신영동
1111016600	11	11110	1111016600	서울시 종로구 연건동
1111016000	11	11110	1111016000	서울시 종로구 연지동
1111011100	11	11110	1111011100	서울시 종로구 옥인동
1111016500	11	11110	1111016500	서울시 종로구 이화동
1111013300	11	11110	1111013300	서울시 종로구 익선동
1111015700	11	11110	1111015700	서울시 종로구 인의동
1111017400	11	11110	1111017400	서울시 종로구 창신동
1111010100	11	11110	1111010100	서울시 종로구 청운동
1111016700	11	11110	1111016700	서울시 종로구 충신동
1111010800	11	11110	1111010800	서울시 종로구 통인동
1111017700	11	11110	1111017700	서울시 종로구 평동
1111018300	11	11110	1111018300	서울시 종로구 평창동
1111011300	11	11110	1111011300	서울시 종로구 필운동
1111018100	11	11110	1111018100	서울시 종로구 행촌동
1111016900	11	11110	1111016900	서울시 종로구 혜화동
1111017900	11	11110	1111017900	서울시 종로구 홍파동
1111016200	11	11110	1111016200	서울시 종로구 효제동
1114014600	11	11140	1114014600	서울시 중구 광희동2가
1114011800	11	11140	1114011800	서울시 중구 남대문로5가
1114012900	11	11140	1114012900	서울시 중구 남산동2가
1114011200	11	11140	1114011200	서울시 중구 남창동
1114017300	11	11140	1114017300	서울시 중구 만리동1가
1114017400	11	11140	1114017400	서울시 중구 만리동2가
1114016400	11	11140	1114016400	서울시 중구 무학동
1114013600	11	11140	1114013600	서울시 중구 묵정동
1114015700	11	11140	1114015700	서울시 중구 산림동
1114016800	11	11140	1114016800	서울시 중구 순화동
1114016200	11	11140	1114016200	서울시 중구 신당동
1114014200	11	11140	1114014200	서울시 중구 예장동
1114015400	11	11140	1114015400	서울시 중구 오장동
1114015100	11	11140	1114015100	서울시 중구 을지로5가
1114014800	11	11140	1114014800	서울시 중구 을지로6가
1114013400	11	11140	1114013400	서울시 중구 인현동2가
1114015600	11	11140	1114015600	서울시 중구 입정동
1114014300	11	11140	1114014300	서울시 중구 장충동1가
1114014400	11	11140	1114014400	서울시 중구 장충동2가
1114016700	11	11140	1114016700	서울시 중구 정동
1114015200	11	11140	1114015200	서울시 중구 주교동
1114017100	11	11140	1114017100	서울시 중구 중림동
1114013200	11	11140	1114013200	서울시 중구 충무로4가
1114013300	11	11140	1114013300	서울시 중구 충무로5가
1114013700	11	11140	1114013700	서울시 중구 필동1가
1114013900	11	11140	1114013900	서울시 중구 필동3가
1114016500	11	11140	1114016500	서울시 중구 황학동
1114012100	11	11140	1114012100	서울시 중구 회현동1가
1114012200	11	11140	1114012200	서울시 중구 회현동2가
1114016300	11	11140	1114016300	서울시 중구 흥인동
1126010500	11	11260	1126010500	서울시 중랑구 망우동
1126010100	11	11260	1126010100	서울시 중랑구 면목동
1126010400	11	11260	1126010400	서울시 중랑구 묵동
1126010200	11	11260	1126010200	서울시 중랑구 상봉동
1126010600	11	11260	1126010600	서울시 중랑구 신내동
1126010300	11	11260	1126010300	서울시 중랑구 중화동
4182025000	41	41820	4182025000	경기도 가평군 가평읍
4182033000	41	41820	4182033000	경기도 가평군 상면
4182031000	41	41820	4182031000	경기도 가평군 설악면
4182034500	41	41820	4182034500	경기도 가평군 조종면
4182032500	41	41820	4182032500	경기도 가평군 청평면
4128111600	41	41281	4128111600	경기도 고양시 덕양구 고양동
4128111800	41	41281	4128111800	경기도 고양시 덕양구 관산동
4128111900	41	41281	4128111900	경기도 고양시 덕양구 내유동
4128113100	41	41281	4128113100	경기도 고양시 덕양구 덕은동
4128110500	41	41281	4128110500	경기도 고양시 덕양구 도내동
4128111200	41	41281	4128111200	경기도 고양시 덕양구 동산동
4128111100	41	41281	4128111100	경기도 고양시 덕양구 삼송동
4128110600	41	41281	4128110600	경기도 고양시 덕양구 성사동
4128110300	41	41281	4128110300	경기도 고양시 덕양구 신원동
4128111000	41	41281	4128111000	경기도 고양시 덕양구 오금동
4128110400	41	41281	4128110400	경기도 고양시 덕양구 원흥동
4128110100	41	41281	4128110100	경기도 고양시 덕양구 주교동
4128110900	41	41281	4128110900	경기도 고양시 덕양구 지축동
4128112000	41	41281	4128112000	경기도 고양시 덕양구 토당동
4128112800	41	41281	4128112800	경기도 고양시 덕양구 행신동
4128113200	41	41281	4128113200	경기도 고양시 덕양구 향동동
4128112300	41	41281	4128112300	경기도 고양시 덕양구 화정동
4128510500	41	41285	4128510500	경기도 고양시 일산동구 마두동
4128510600	41	41285	4128510600	경기도 고양시 일산동구 백석동
4128510900	41	41285	4128510900	경기도 고양시 일산동구 사리현동
4128511300	41	41285	4128511300	경기도 고양시 일산동구 성석동
4128510100	41	41285	4128510100	경기도 고양시 일산동구 식사동
4128510400	41	41285	4128510400	경기도 고양시 일산동구 장항동
4128510300	41	41285	4128510300	경기도 고양시 일산동구 정발산동
4128510200	41	41285	4128510200	경기도 고양시 일산동구 중산동
4128510700	41	41285	4128510700	경기도 고양시 일산동구 풍동
4128710600	41	41287	4128710600	경기도 고양시 일산서구 가좌동
4128710400	41	41287	4128710400	경기도 고양시 일산서구 대화동
4128710500	41	41287	4128710500	경기도 고양시 일산서구 덕이동
4128710100	41	41287	4128710100	경기도 고양시 일산서구 일산동
4128710200	41	41287	4128710200	경기도 고양시 일산서구 주엽동
4128710300	41	41287	4128710300	경기도 고양시 일산서구 탄현동
4129010300	41	41290	4129010300	경기도 과천시 갈현동
4129010500	41	41290	4129010500	경기도 과천시 과천동
4129010900	41	41290	4129010900	경기도 과천시 별양동
4129011000	41	41290	4129011000	경기도 과천시 부림동
4129010800	41	41290	4129010800	경기도 과천시 원문동
4129010700	41	41290	4129010700	경기도 과천시 중앙동
4121010100	41	41210	4121010100	경기도 광명시 광명동
4121010400	41	41210	4121010400	경기도 광명시 소하동
4121010600	41	41210	4121010600	경기도 광명시 일직동
4121010200	41	41210	4121010200	경기도 광명시 철산동
4121010300	41	41210	4121010300	경기도 광명시 하안동
4161010100	41	41610	4161010100	경기도 광주시 경안동
4161011400	41	41610	4161011400	경기도 광주시 고산동
4161025900	41	41610	4161025900	경기도 광주시 곤지암읍
4161011600	41	41610	4161011600	경기도 광주시 능평동
4161033000	41	41610	4161033000	경기도 광주시 도척면
4161011900	41	41610	4161011900	경기도 광주시 매산동
4161010600	41	41610	4161010600	경기도 광주시 목현동
4161011700	41	41610	4161011700	경기도 광주시 문형동
4161010700	41	41610	4161010700	경기도 광주시 삼동
4161010300	41	41610	4161010300	경기도 광주시 송정동
4161011500	41	41610	4161011500	경기도 광주시 신현동
4161010200	41	41610	4161010200	경기도 광주시 쌍령동
4161012000	41	41610	4161012000	경기도 광주시 양벌동
4161011200	41	41610	4161011200	경기도 광주시 역동
4161011100	41	41610	4161011100	경기도 광주시 장지동
4161025300	41	41610	4161025300	경기도 광주시 초월읍
4161011800	41	41610	4161011800	경기도 광주시 추자동
4161010500	41	41610	4161010500	경기도 광주시 탄벌동
4161011000	41	41610	4161011000	경기도 광주시 태전동
4161034000	41	41610	4161034000	경기도 광주시 퇴촌면
4161010400	41	41610	4161010400	경기도 광주시 회덕동
4131010100	41	41310	4131010100	경기도 구리시 갈매동
4131010400	41	41310	4131010400	경기도 구리시 교문동
4131010500	41	41310	4131010500	경기도 구리시 수택동
4131010600	41	41310	4131010600	경기도 구리시 아천동
4131010300	41	41310	4131010300	경기도 구리시 인창동
4131010700	41	41310	4131010700	경기도 구리시 토평동
4141010500	41	41410	4141010500	경기도 군포시 금정동
4141010100	41	41410	4141010100	경기도 군포시 당동
4141010200	41	41410	4141010200	경기도 군포시 당정동
4141010800	41	41410	4141010800	경기도 군포시 대야미동
4141010900	41	41410	4141010900	경기도 군포시 도마교동
4141010300	41	41410	4141010300	경기도 군포시 부곡동
4141010400	41	41410	4141010400	경기도 군포시 산본동
4157010500	41	41570	4157010500	경기도 김포시 감정동
4157010200	41	41570	4157010200	경기도 김포시 걸포동
4157025300	41	41570	4157025300	경기도 김포시 고촌읍
4157010900	41	41570	4157010900	경기도 김포시 구래동
4157010800	41	41570	4157010800	경기도 김포시 마산동
4157010100	41	41570	4157010100	경기도 김포시 북변동
4157010600	41	41570	4157010600	경기도 김포시 사우동
4157025600	41	41570	4157025600	경기도 김포시 양촌읍
4157010300	41	41570	4157010300	경기도 김포시 운양동
4157010400	41	41570	4157010400	경기도 김포시 장기동
4157025000	41	41570	4157025000	경기도 김포시 통진읍
4157010700	41	41570	4157010700	경기도 김포시 풍무동
4157036000	41	41570	4157036000	경기도 김포시 하성면
4136010300	41	41360	4136010300	경기도 남양주시 금곡동
4136011200	41	41360	4136011200	경기도 남양주시 다산동
4136011100	41	41360	4136011100	경기도 남양주시 별내동
4136031000	41	41360	4136031000	경기도 남양주시 별내면
4136026200	41	41360	4136026200	경기도 남양주시 오남읍
4136025000	41	41360	4136025000	경기도 남양주시 와부읍
4136025900	41	41360	4136025900	경기도 남양주시 진건읍
4136025300	41	41360	4136025300	경기도 남양주시 진접읍
4136026500	41	41360	4136026500	경기도 남양주시 퇴계원읍
4136010200	41	41360	4136010200	경기도 남양주시 평내동
4136010100	41	41360	4136010100	경기도 남양주시 호평동
4136025600	41	41360	4136025600	경기도 남양주시 화도읍
4125010400	41	41250	4125010400	경기도 동두천시 광암동
4125010700	41	41250	4125010700	경기도 동두천시 동두천동
4125010600	41	41250	4125010600	경기도 동두천시 보산동
4125011200	41	41250	4125011200	경기도 동두천시 상패동
4125010300	41	41250	4125010300	경기도 동두천시 생연동
4125010100	41	41250	4125010100	경기도 동두천시 송내동
4125010200	41	41250	4125010200	경기도 동두천시 지행동
4119410400	41	41194	4119410400	경기도 부천시 소사구 괴안동
4119410300	41	41194	4119410300	경기도 부천시 소사구 범박동
4119410100	41	41194	4119410100	경기도 부천시 소사구 소사본동
4119410500	41	41194	4119410500	경기도 부천시 소사구 송내동
4119410200	41	41194	4119410200	경기도 부천시 소사구 심곡본동
4119410600	41	41194	4119410600	경기도 부천시 소사구 옥길동
4119610500	41	41196	4119610500	경기도 부천시 오정구 고강동
4119610800	41	41196	4119610800	경기도 부천시 오정구 내동
4119610700	41	41196	4119610700	경기도 부천시 오정구 삼정동
4119610200	41	41196	4119610200	경기도 부천시 오정구 여월동
4119610100	41	41196	4119610100	경기도 부천시 오정구 오정동
4119610400	41	41196	4119610400	경기도 부천시 오정구 원종동
4119610300	41	41196	4119610300	경기도 부천시 오정구 작동
4119210400	41	41192	4119210400	경기도 부천시 원미구 도당동
4119210900	41	41192	4119210900	경기도 부천시 원미구 상동
4119210600	41	41192	4119210600	경기도 부천시 원미구 소사동
4119210200	41	41192	4119210200	경기도 부천시 원미구 심곡동
4119210500	41	41192	4119210500	경기도 부천시 원미구 약대동
4119210700	41	41192	4119210700	경기도 부천시 원미구 역곡동
4119210100	41	41192	4119210100	경기도 부천시 원미구 원미동
4119210800	41	41192	4119210800	경기도 부천시 원미구 중동
4119210300	41	41192	4119210300	경기도 부천시 원미구 춘의동
4113511400	41	41135	4113511400	경기도 성남시 분당구 구미동
4113511200	41	41135	4113511200	경기도 성남시 분당구 궁내동
4113511100	41	41135	4113511100	경기도 성남시 분당구 금곡동
4113511600	41	41135	4113511600	경기도 성남시 분당구 대장동
4113511000	41	41135	4113511000	경기도 성남시 분당구 백현동
4113510100	41	41135	4113510100	경기도 성남시 분당구 분당동
4113510900	41	41135	4113510900	경기도 성남시 분당구 삼평동
4113510500	41	41135	4113510500	경기도 성남시 분당구 서현동
4113510200	41	41135	4113510200	경기도 성남시 분당구 수내동
4113510700	41	41135	4113510700	경기도 성남시 분당구 야탑동
